date,3D Printing,Apps,Camera Equipment,DIY Electronics,Fabrication Tools,Flight,Gadgets,Hardware,Makerspaces,Robots,Software,Sound,Space Exploration,Technology,Wearables,Web
20150126,44.8,9.478021978,59.72222222,56.28415301,38.46153846,29.41176471,28.34224599,37.03225806,55.88235294,51.12781955,17.40412979,50.51546392,61.33333333,24.64170134,34.31952663,9.165302782
20150127,44.8,9.478021978,59.72222222,56.28415301,38.46153846,29.41176471,28.34224599,37.03225806,54.28571429,51.12781955,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.165302782
20150128,44.44444444,9.478021978,59.72222222,56.28415301,38.46153846,29.41176471,28.34224599,37.03225806,54.28571429,51.12781955,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.165302782
20150128,44.44444444,9.478021978,59.72222222,56.28415301,38.46153846,29.41176471,28.34224599,37.07285622,54.28571429,51.49253731,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.31372549
20150129,44.09448819,9.478021978,59.72222222,56.28415301,38.46153846,29.41176471,28.34224599,37.07285622,54.28571429,51.49253731,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.31372549
20150129,44.09448819,9.465020576,59.72222222,55.97826087,38.46153846,29.41176471,28.34224599,37.07285622,54.28571429,51.49253731,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.298531811
20150129,44.09448819,9.465020576,59.72222222,55.97826087,38.46153846,29.41176471,28.34224599,37.07285622,54.28571429,51.85185185,17.40412979,50.51546392,61.33333333,24.63031423,34.31952663,9.298531811
20150130,44.09448819,9.465020576,59.72222222,55.67567568,38.46153846,29.06976744,28.34224599,37.07285622,54.28571429,51.85185185,17.40412979,50.51546392,61.33333333,24.61893764,33.91812865,9.298531811
20150130,44.09448819,9.400544959,58.90410959,55.67567568,38.46153846,29.06976744,28.34224599,37.04896907,54.28571429,51.47058824,17.3870334,50.51546392,61.33333333,24.59621597,33.91812865,9.298531811
20150131,43.75,9.400544959,58.90410959,55.67567568,38.46153846,29.06976744,28.34224599,37.04896907,54.28571429,51.47058824,17.3870334,50.51546392,61.33333333,24.59621597,33.91812865,9.283387622
20150131,43.75,9.336941813,58.10810811,55.67567568,38.46153846,28.73563218,28.34224599,37.001287,54.28571429,51.47058824,17.3870334,50.51546392,59.74025974,24.57353619,33.72093023,9.283387622
20150131,43.75,9.336941813,58.10810811,55.67567568,38.46153846,28.73563218,28.53333333,37.001287,54.28571429,51.47058824,17.3870334,50.51546392,59.74025974,24.57353619,34.10404624,9.430894309
20150201,43.75,9.324324324,58.10810811,55.67567568,38.46153846,28.73563218,28.53333333,37.001287,54.28571429,51.47058824,17.3870334,50.51546392,59.74025974,24.57353619,34.10404624,9.415584416
20150201,43.41085271,9.286675639,58.10810811,55.67567568,37.5,28.73563218,28.53333333,36.95372751,54.28571429,51.47058824,17.36997056,50.51546392,59.74025974,24.57353619,33.90804598,9.339774557
20150201,43.41085271,9.286675639,58.66666667,55.67567568,37.5,28.73563218,28.53333333,36.99421965,54.28571429,51.82481752,17.36997056,50.51546392,59.74025974,24.57353619,33.90804598,9.339774557
20150202,43.41085271,9.274193548,58.66666667,55.67567568,37.5,28.73563218,28.53333333,36.99421965,54.28571429,51.82481752,17.36997056,50.51546392,59.74025974,24.57353619,33.90804598,9.339774557
20150202,43.41085271,9.261744966,58.66666667,55.67567568,37.5,28.73563218,28.53333333,36.99421965,54.28571429,51.82481752,17.35294118,50.51546392,59.74025974,24.57353619,33.90804598,9.294871795
20150202,43.84615385,9.261744966,58.66666667,55.67567568,37.5,28.73563218,28.53333333,36.99421965,54.28571429,51.82481752,17.35294118,50.51546392,59.74025974,24.57353619,33.90804598,9.294871795
20150203,43.84615385,9.261744966,58.66666667,55.67567568,37.5,28.73563218,28.45744681,36.99421965,54.28571429,51.82481752,17.35294118,50.51546392,59.74025974,24.57353619,33.90804598,9.294871795
20150203,43.84615385,9.236947791,58.66666667,55.67567568,37.5,28.73563218,28.45744681,36.99421965,54.28571429,51.44927536,17.33594515,50,59.74025974,24.57353619,33.90804598,9.265175719
20150203,43.84615385,9.236947791,58.66666667,55.67567568,37.5,28.73563218,28.45744681,37.03465982,54.28571429,51.79856115,17.33594515,50,59.74025974,24.60829493,33.90804598,9.409888357
20150204,43.84615385,9.22459893,58.66666667,55.67567568,37.5,28.40909091,28.38196286,37.01090443,54.28571429,51.79856115,17.31898239,50,59.74025974,24.57432121,33.90804598,9.365079365
20150204,44.27480916,9.22459893,58.66666667,55.67567568,37.5,28.40909091,28.38196286,37.01090443,54.28571429,51.79856115,17.31898239,50,59.74025974,24.57432121,33.90804598,9.508716323
20150204,44.27480916,9.22459893,58.66666667,55.67567568,37.5,28.40909091,28.30687831,37.01090443,54.28571429,51.79856115,17.31898239,50,59.74025974,24.57432121,33.90804598,9.508716323
20150205,44.27480916,9.2,58.66666667,55.67567568,37.5,28.40909091,28.30687831,36.98717949,54.28571429,51.79856115,17.31898239,50,59.74025974,24.56301748,33.71428571,9.508716323
20150205,44.27480916,9.151193634,58.66666667,55.67567568,37.5,28.40909091,28.23218997,36.98717949,52.77777778,51.79856115,17.28515625,50,59.74025974,24.54044118,33.71428571,9.508716323
20150205,44.27480916,9.151193634,58.66666667,55.67567568,37.5,28.40909091,28.42105263,37.02754644,52.77777778,52.14285714,17.28515625,50,59.74025974,24.54044118,33.71428571,9.508716323
20150206,44.27480916,9.151193634,58.66666667,55.67567568,37.5,28.40909091,28.42105263,37.02754644,52.77777778,52.14285714,17.28515625,50,59.74025974,24.54044118,33.71428571,9.493670886
20150206,44.27480916,9.126984127,58.66666667,55.67567568,37.5,28.40909091,28.27225131,36.95652174,52.77777778,52.14285714,17.25146199,50,59.74025974,24.50665443,33.71428571,9.448818898
20150206,44.6969697,9.126984127,58.66666667,55.67567568,37.5,28.40909091,28.45953003,36.95652174,52.77777778,52.14285714,17.25146199,50,59.74025974,24.50665443,33.71428571,9.448818898
20150207,44.6969697,9.102902375,58.66666667,55.67567568,37.5,28.40909091,28.45953003,36.90932312,52.77777778,52.14285714,17.23466407,50,59.74025974,24.49541284,33.52272727,9.448818898
20150207,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.40909091,28.45953003,36.90932312,52.77777778,52.14285714,17.23466407,50,59.74025974,24.49541284,33.52272727,9.448818898
20150208,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.40909091,28.38541667,36.90932312,52.77777778,52.14285714,17.23466407,49.49494949,59.74025974,24.49541284,33.52272727,9.448818898
20150208,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.08988764,28.31168831,36.90932312,52.77777778,52.14285714,17.21789883,49.49494949,59.74025974,24.47296059,33.52272727,9.389671362
20150208,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.08988764,28.31168831,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.47296059,33.52272727,9.53125
20150208,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.08988764,28.31168831,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.47296059,33.33333333,9.53125
20150209,44.6969697,9.102902375,58.66666667,55.91397849,39.02439024,28.08988764,28.31168831,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.47296059,33.33333333,9.516380655
20150209,44.6969697,9.090909091,58.66666667,55.91397849,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.46174989,33.33333333,9.501557632
20150209,44.6969697,9.090909091,58.66666667,55.91397849,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.46174989,33.33333333,9.642301711
20150210,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.45054945,33.33333333,9.627329193
20150210,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.45054945,33.33333333,9.612403101
20150210,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.48512586,33.33333333,9.612403101
20150211,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,52.14285714,17.21789883,50,59.74025974,24.47392498,33.33333333,9.612403101
20150211,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,51.77304965,17.20116618,50,59.74025974,24.45155393,33.33333333,9.567901235
20150212,44.6969697,9.090909091,58.66666667,55.61497326,39.02439024,28.08988764,28.23834197,36.90932312,52.77777778,51.77304965,17.20116618,50,59.74025974,24.45155393,33.33333333,9.538461538
20150212,44.6969697,8.984375,57.89473684,55.61497326,39.02439024,28.08988764,28.23834197,36.8622449,52.77777778,51.77304965,17.18446602,50,59.74025974,24.44038374,33.33333333,9.465648855
20150212,45.11278195,8.984375,57.89473684,55.85106383,39.02439024,28.08988764,28.60824742,36.90248566,52.77777778,51.77304965,17.18446602,50,59.74025974,24.44038374,33.33333333,9.465648855
20150212,45.11278195,8.984375,57.89473684,55.85106383,39.02439024,28.08988764,28.60824742,36.90248566,52.77777778,51.77304965,17.18446602,50,59.74025974,24.44038374,33.33333333,9.451219512
20150213,45.11278195,8.972691808,57.89473684,55.85106383,39.02439024,28.08988764,28.46153846,36.87898089,52.77777778,51.77304965,17.16779825,50,59.74025974,24.44038374,33.33333333,9.451219512
20150213,45.11278195,8.961038961,57.89473684,55.85106383,39.02439024,28.08988764,28.31632653,36.87898089,51.35135135,51.4084507,17.15116279,50,59.74025974,24.40693431,33.33333333,9.436834094
20150213,45.52238806,8.961038961,57.89473684,55.85106383,39.02439024,28.08988764,28.31632653,36.87898089,51.35135135,51.4084507,17.15116279,50,59.74025974,24.51025057,33.70786517,9.436834094
20150213,45.52238806,8.961038961,57.89473684,55.85106383,39.02439024,28.08988764,28.24427481,36.87898089,51.35135135,51.4084507,17.15116279,50,59.74025974,24.51025057,33.70786517,9.436834094
20150214,45.52238806,8.949416342,57.89473684,55.85106383,39.02439024,28.08988764,28.24427481,36.87898089,51.35135135,51.4084507,17.15116279,50,59.74025974,24.51025057,33.51955307,9.422492401
20150214,45.52238806,8.914728682,57.89473684,55.85106383,39.02439024,27.77777778,28.17258883,36.87898089,51.35135135,51.04895105,17.13455954,50,59.74025974,24.49908925,33.33333333,9.379727685
20150214,45.52238806,8.914728682,57.89473684,55.85106383,39.02439024,27.77777778,28.35443038,36.87898089,51.35135135,51.04895105,17.13455954,50,59.74025974,24.5677889,33.33333333,9.379727685
20150215,45.52238806,8.903225806,57.89473684,55.85106383,39.02439024,27.77777778,28.35443038,36.87898089,50,51.04895105,17.13455954,50,59.74025974,24.5677889,33.33333333,9.379727685
20150215,45.52238806,8.857509628,57.89473684,55.85106383,39.02439024,27.77777778,28.35443038,36.83206107,50,51.04895105,17.08494208,50,59.74025974,24.50090744,33.33333333,9.295352324
20150215,45.92592593,8.974358974,57.89473684,55.85106383,39.02439024,27.77777778,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.50090744,33.33333333,9.295352324
20150215,45.92592593,8.974358974,57.89473684,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.50090744,33.33333333,9.295352324
20150216,45.92592593,8.974358974,57.89473684,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.47869447,33.33333333,9.295352324
20150216,45.92592593,8.928571429,57.89473684,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.45652174,33.14917127,9.253731343
20150216,45.92592593,8.928571429,57.89473684,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.49071978,33.14917127,9.388971684
20150216,45.92592593,8.928571429,57.14285714,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.49071978,33.14917127,9.388971684
20150217,45.92592593,8.917197452,57.14285714,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.16489875,50,59.74025974,24.49071978,33.14917127,9.375
20150217,45.92592593,8.894536213,57.14285714,55.85106383,39.02439024,27.47252747,28.35443038,36.87221869,50,51.04895105,17.14836224,50,59.74025974,24.47963801,33.14917127,9.333333333
20150218,45.92592593,8.894536213,57.14285714,55.85106383,39.02439024,27.47252747,28.35443038,36.84879288,50,50.69444444,17.14836224,50,59.74025974,24.47963801,33.14917127,9.333333333
20150218,45.92592593,8.883248731,57.14285714,55.85106383,39.02439024,27.47252747,28.28282828,36.84879288,50,50.69444444,17.14836224,50,59.74025974,24.44645278,33.14917127,9.292035398
20150218,45.92592593,8.883248731,57.14285714,55.85106383,39.02439024,27.47252747,28.28282828,36.88888889,50,50.69444444,17.14836224,50,59.74025974,24.44645278,33.51648352,9.292035398
20150219,45.92592593,8.883248731,57.14285714,55.85106383,39.02439024,27.47252747,28.28282828,36.88888889,50,50.69444444,17.14836224,50,59.74025974,24.44645278,33.51648352,9.278350515
20150219,45.58823529,8.838383838,57.14285714,55.85106383,39.02439024,27.47252747,28.2115869,36.86548223,50,50.69444444,17.09894332,50,59.74025974,24.42437923,33.51648352,9.251101322
20150219,45.58823529,8.95334174,57.14285714,55.85106383,39.02439024,27.47252747,28.2115869,36.86548223,50,51.03448276,17.09894332,50,59.74025974,24.42437923,33.87978142,9.251101322
20150219,45.58823529,8.95334174,57.14285714,55.85106383,39.02439024,27.47252747,28.14070352,36.86548223,50,51.03448276,17.09894332,50,59.74025974,24.42437923,33.87978142,9.251101322
20150220,45.58823529,8.95334174,57.14285714,55.85106383,39.02439024,27.47252747,28.14070352,36.86548223,50,51.03448276,17.09894332,50,59.74025974,24.40234551,33.69565217,9.251101322
20150220,45.25547445,8.908406524,57.14285714,55.85106383,39.02439024,27.47252747,28.14070352,36.86548223,48.71794872,51.03448276,17.06615532,50,59.74025974,24.38035151,33.69565217,9.210526316
20150220,45.25547445,8.908406524,57.14285714,55.85106383,39.02439024,27.47252747,28.14070352,36.86548223,48.71794872,51.03448276,17.06615532,50,59.74025974,24.38035151,33.69565217,9.343065693
20150221,45.25547445,8.897243108,57.14285714,55.85106383,39.02439024,27.47252747,28.07017544,36.86548223,48.71794872,51.03448276,17.06615532,50,59.74025974,24.38035151,33.69565217,9.343065693
20150221,45.25547445,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.93017456,36.81875792,48.71794872,51.03448276,17.04980843,49.5049505,59.74025974,24.35839712,33.51351351,9.288824383
20150221,45.25547445,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.93017456,36.81875792,48.71794872,51.03448276,17.04980843,49.5049505,59.74025974,24.35839712,33.51351351,9.551374819
20150222,45.25547445,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.86069652,36.81875792,48.71794872,51.03448276,17.04980843,49.5049505,59.74025974,24.35839712,33.51351351,9.551374819
20150222,44.92753623,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.5862069,36.7721519,48.71794872,51.03448276,17.03349282,49.5049505,59.74025974,24.30368374,33.51351351,9.496402878
20150222,44.92753623,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.5862069,36.81214421,48.71794872,51.03448276,17.03349282,49.5049505,60.25641026,24.337674,33.51351351,9.496402878
20150222,44.92753623,8.886107635,57.14285714,55.26315789,39.02439024,27.47252747,27.51842752,36.81214421,48.71794872,51.03448276,17.03349282,49.5049505,60.25641026,24.337674,33.51351351,9.496402878
20150223,44.92753623,8.8639201,57.14285714,55.26315789,39.02439024,27.47252747,27.51842752,36.81214421,48.71794872,51.03448276,17.03349282,49.5049505,60.25641026,24.337674,33.51351351,9.496402878
20150223,44.92753623,8.819875776,57.14285714,54.97382199,39.02439024,27.47252747,27.51842752,36.81214421,48.71794872,51.03448276,17.01720841,49.5049505,59.49367089,24.3158367,33.33333333,9.469153515
20150224,44.92753623,8.808933002,57.14285714,54.97382199,39.02439024,27.47252747,27.51842752,36.81214421,48.71794872,51.03448276,17.00095511,49.5049505,59.49367089,24.3158367,33.33333333,9.455587393
20150224,44.92753623,8.776266996,57.14285714,54.97382199,39.02439024,27.47252747,27.51842752,36.78887484,48.71794872,51.03448276,16.98473282,49.5049505,59.49367089,24.30493274,33.33333333,9.415121255
20150224,44.92753623,8.776266996,57.14285714,54.97382199,39.02439024,27.47252747,27.51842752,36.82880606,48.71794872,51.03448276,16.98473282,49.5049505,59.49367089,24.3388615,33.33333333,9.415121255
20150225,44.92753623,8.765432099,57.14285714,54.97382199,39.02439024,27.47252747,27.51842752,36.82880606,48.71794872,51.03448276,16.98473282,49.5049505,59.49367089,24.32795699,33.33333333,9.415121255
20150225,44.92753623,8.733087331,57.14285714,54.97382199,39.02439024,27.47252747,27.45098039,36.80555556,48.71794872,51.03448276,16.96854147,49.5049505,59.49367089,24.28443649,33.33333333,9.388335704
20150225,44.92753623,8.733087331,57.14285714,55.20833333,39.02439024,27.47252747,27.62836186,36.80555556,48.71794872,51.03448276,16.96854147,49.5049505,59.49367089,24.28443649,33.33333333,9.388335704
20150225,44.92753623,8.733087331,56.41025641,55.20833333,39.02439024,27.47252747,27.62836186,36.80555556,48.71794872,51.03448276,16.96854147,49.5049505,59.49367089,24.28443649,33.33333333,9.388335704
20150226,44.92753623,8.722358722,56.41025641,55.20833333,39.02439024,27.47252747,27.56097561,36.80555556,48.71794872,51.03448276,16.96854147,49.5049505,59.49367089,24.28443649,33.33333333,9.375
20150226,44.60431655,8.679706601,56.41025641,54.92227979,39.02439024,27.47252747,27.49391727,36.78233438,48.71794872,50.68493151,16.95238095,49.5049505,59.49367089,24.24107143,33.33333333,9.348441926
20150226,44.60431655,8.679706601,56.96202532,54.92227979,39.02439024,27.47252747,27.84503632,36.78233438,48.71794872,50.68493151,16.95238095,49.5049505,59.49367089,24.24107143,33.33333333,9.348441926
20150227,44.60431655,8.669108669,56.25,54.92227979,39.02439024,27.17391304,27.84503632,36.78233438,48.71794872,50.68493151,16.93625119,49.5049505,59.49367089,24.24107143,33.33333333,9.348441926
20150227,44.60431655,8.585247884,56.25,54.63917526,39.02439024,26.59574468,27.71084337,36.7591425,48.71794872,50.68493151,16.92015209,49.5049505,59.49367089,24.20864913,33.33333333,9.308885755
20150227,44.60431655,8.585247884,56.25,54.63917526,39.02439024,26.59574468,27.88461538,36.7591425,48.71794872,51.02040816,16.92015209,49.5049505,59.49367089,24.20864913,33.33333333,9.308885755
20150228,44.60431655,8.574879227,56.25,54.63917526,39.02439024,26.59574468,27.88461538,36.73597984,48.71794872,51.02040816,16.92015209,49.5049505,59.49367089,24.20864913,33.33333333,9.282700422
20150228,44.28571429,8.533653846,56.25,54.35897436,39.02439024,26.59574468,27.75119617,36.68974198,47.5,50.67567568,16.92015209,49.5049505,59.49367089,24.16555407,33.33333333,9.256661992
20150228,44.68085106,8.643457383,56.25,54.35897436,39.02439024,26.59574468,27.75119617,36.72955975,47.5,50.67567568,16.92015209,49.5049505,59.49367089,24.19928826,33.33333333,9.256661992
20150228,44.36619718,8.643457383,56.25,54.35897436,39.02439024,26.59574468,27.75119617,36.72955975,47.5,50.67567568,16.92015209,49.5049505,59.49367089,24.19928826,33.33333333,9.256661992
20150301,44.05594406,8.643457383,56.25,54.35897436,39.02439024,26.59574468,27.75119617,36.68341709,47.5,50.33557047,16.92015209,49.5049505,59.49367089,24.19928826,33.33333333,9.256661992
20150301,43.75,8.622754491,56.25,54.35897436,39.02439024,26.59574468,27.6849642,36.68341709,47.5,50,16.90408357,49.5049505,58.75,24.16703687,33.33333333,9.230769231
20150301,43.75,8.841099164,56.25,54.35897436,39.02439024,26.59574468,27.85714286,36.68341709,47.5,50.33112583,17.06161137,49.5049505,58.75,24.20071048,33.33333333,9.230769231
20150301,43.75,8.841099164,56.25,54.35897436,39.02439024,26.59574468,27.85714286,36.68341709,47.5,50.33112583,17.06161137,49.5049505,58.75,24.20071048,33.15508021,9.230769231
20150302,43.75,8.820023838,56.25,54.35897436,39.02439024,26.59574468,27.79097387,36.68341709,47.5,50.33112583,17.06161137,49.5049505,58.75,24.16851441,33.15508021,9.230769231
20150302,43.75,8.820023838,56.25,54.82233503,39.02439024,26.59574468,27.96208531,36.68341709,47.5,50.33112583,17.06161137,49.5049505,58.75,24.16851441,33.15508021,9.230769231
20150303,43.75,8.788598575,56.25,54.82233503,38.0952381,26.59574468,27.96208531,36.63739021,47.5,50.33112583,17.06161137,49.5049505,58.75,24.16851441,33.15508021,9.205020921
20150303,44.13793103,8.788598575,56.25,54.82233503,38.0952381,26.59574468,28.13238771,36.63739021,47.5,50.65789474,17.06161137,50,58.75,24.16851441,33.5106383,9.205020921
20150303,44.13793103,8.778173191,56.25,54.82233503,38.0952381,26.31578947,28.13238771,36.63739021,47.5,50.65789474,17.06161137,50,58.75,24.16851441,33.5106383,9.205020921
20150304,44.13793103,8.767772512,56.25,54.82233503,38.0952381,26.31578947,28.13238771,36.63739021,47.5,50.65789474,17.06161137,50,58.75,24.16851441,33.5106383,9.205020921
20150304,44.13793103,8.695652174,56.25,54.54545455,38.0952381,26.04166667,28.06603774,36.5914787,47.5,50.65789474,17.06161137,49.51456311,58.02469136,24.14709792,33.33333333,9.192200557
20150304,44.13793103,8.695652174,56.25,54.54545455,38.0952381,26.04166667,28.40375587,36.63118347,47.5,50.65789474,17.06161137,49.51456311,58.02469136,24.14709792,33.33333333,9.318497914
20150305,44.13793103,8.675263775,56.25,54.54545455,38.0952381,26.04166667,28.40375587,36.60826033,47.5,50.65789474,17.04545455,49.51456311,58.02469136,24.14709792,33.33333333,9.318497914
20150305,44.13793103,8.65497076,56.25,54.54545455,38.0952381,26.04166667,28.33723653,36.58536585,47.5,50.32679739,17.04545455,49.03846154,58.02469136,24.12571934,33.15789474,9.279778393
20150305,44.13793103,8.65497076,56.25,54.54545455,38.0952381,26.04166667,28.33723653,36.58536585,47.5,50.32679739,17.04545455,49.52380952,58.02469136,24.12571934,33.15789474,9.279778393
20150306,44.13793103,8.65497076,56.25,54.54545455,38.0952381,26.04166667,28.33723653,36.53966271,47.5,50.32679739,17.04545455,49.52380952,58.02469136,24.10437859,32.98429319,9.279778393
20150306,44.13793103,8.624708625,56.25,54.54545455,38.0952381,26.04166667,28.20512821,36.49407361,47.5,50.32679739,17.02932829,49.52380952,57.31707317,24.07243816,32.98429319,9.24137931
20150306,44.13793103,8.837209302,56.25,54.54545455,38.0952381,26.04166667,28.20512821,36.49407361,47.5,50.32679739,17.02932829,49.52380952,57.31707317,24.10596026,32.98429319,9.24137931
20150307,44.13793103,8.837209302,56.25,54.54545455,38.0952381,26.04166667,28.13953488,36.44859813,47.5,50.32679739,17.02932829,49.52380952,57.31707317,24.10596026,32.98429319,9.24137931
20150307,44.13793103,8.806488992,56.25,54.54545455,38.0952381,25.77319588,28.07424594,36.42590286,47.5,50,17.02932829,49.52380952,57.31707317,24.09532215,32.98429319,9.165526676
20150307,44.13793103,9.01734104,56.25,54.54545455,38.0952381,25.77319588,28.07424594,36.42590286,47.5,50,17.02932829,49.52380952,57.31707317,24.09532215,32.98429319,9.289617486
20150307,44.13793103,9.01734104,56.25,54.54545455,38.0952381,25.77319588,28.00925926,36.42590286,47.5,50,17.02932829,49.52380952,57.31707317,24.09532215,32.98429319,9.289617486
20150308,43.53741497,8.986175115,56.25,54.54545455,38.0952381,25.77319588,28.00925926,36.42590286,47.5,50,16.99716714,49.52380952,57.31707317,24.04227213,32.8125,9.264305177
20150308,43.53741497,8.986175115,56.25,54.54545455,38.0952381,25.77319588,28.17551963,36.42590286,47.5,50,16.99716714,49.52380952,57.31707317,24.07570423,32.8125,9.264305177
20150309,43.53741497,8.986175115,56.25,54.54545455,38.0952381,25.77319588,28.11059908,36.42590286,47.5,50,16.99716714,49.52380952,57.31707317,24.06511219,32.8125,9.25170068
20150309,43.53741497,8.955223881,56.25,54.27135678,38.0952381,25.77319588,27.98165138,36.42590286,47.5,49.67741935,16.98113208,49.52380952,57.31707317,24.06511219,32.8125,9.25170068
20150309,43.53741497,8.955223881,56.25,54.5,38.0952381,25.77319588,28.14645309,36.42590286,47.5,49.67741935,16.98113208,49.52380952,57.31707317,24.06511219,32.8125,9.25170068
20150310,43.53741497,8.955223881,56.25,54.5,38.0952381,25.77319588,28.08219178,36.42590286,47.5,49.67741935,16.98113208,49.52380952,57.31707317,24.06511219,32.64248705,9.25170068
20150310,43.53741497,8.944954128,56.25,54.5,38.0952381,25.77319588,28.01822323,36.42590286,47.5,49.35897436,16.98113208,49.52380952,57.31707317,24.04395604,32.4742268,9.25170068
20150310,43.53741497,8.944954128,56.25,54.5,38.0952381,25.77319588,28.18181818,36.4654636,47.5,49.68152866,16.98113208,49.52380952,57.31707317,24.04395604,32.4742268,9.25170068
20150311,43.53741497,8.944954128,56.25,54.5,38.0952381,25.77319588,28.18181818,36.4654636,47.5,49.68152866,16.96512724,49.52380952,57.31707317,24.03339192,32.4742268,9.25170068
20150311,43.53741497,8.944954128,56.25,54.22885572,38.0952381,25.77319588,28.11791383,36.4654636,47.5,49.68152866,16.94915254,49.52380952,57.31707317,24.01229148,32.4742268,9.201623816
20150311,43.53741497,9.049255441,56.25,54.22885572,38.0952381,25.77319588,28.11791383,36.4654636,47.5,49.68152866,16.94915254,49.52380952,57.31707317,24.04563405,32.4742268,9.201623816
20150312,43.53741497,9.028571429,56.25,54.22885572,37.20930233,25.77319588,28.11791383,36.4654636,47.5,49.68152866,16.94915254,49.52380952,57.31707317,24.03508772,32.4742268,9.201623816
20150312,43.53741497,8.997722096,56.25,53.96039604,37.20930233,25.77319588,28.05429864,36.4654636,47.5,49.68152866,16.91729323,49.52380952,57.31707317,24.00350416,32.4742268,9.115281501
20150312,43.53741497,8.997722096,56.25,53.96039604,37.20930233,25.77319588,28.05429864,36.54443754,47.5,49.68152866,16.91729323,49.52380952,57.31707317,24.03677758,33.16326531,9.115281501
20150313,43.53741497,8.987485779,56.25,53.96039604,37.20930233,25.51020408,28.05429864,36.54443754,47.5,49.68152866,16.91729323,49.52380952,57.31707317,24.02625821,33.16326531,9.115281501
20150313,43.53741497,8.9569161,56.25,53.96039604,37.20930233,25,28.05429864,36.52173913,47.5,49.68152866,16.90140845,49.52380952,57.31707317,23.93199651,32.99492386,9.103078983
20150313,43.53741497,8.9569161,56.25,53.96039604,37.20930233,25,28.05429864,36.52173913,47.5,50.31446541,16.9793621,49.52380952,57.31707317,23.99825784,32.99492386,9.103078983
20150314,43.53741497,8.9569161,56.25,53.96039604,37.20930233,25,28.05429864,36.52173913,47.5,50.31446541,16.9793621,49.52380952,57.31707317,23.99825784,32.99492386,9.090909091
20150314,43.24324324,8.936651584,56.25,53.96039604,37.20930233,24.75247525,28.05429864,36.4990689,47.5,50.31446541,16.94756554,49.05660377,57.31707317,23.97737163,32.99492386,9.066666667
20150314,43.24324324,8.936651584,56.25,53.96039604,37.20930233,24.75247525,28.21670429,36.53846154,47.5,50.31446541,16.94756554,49.05660377,57.31707317,23.97737163,33.33333333,9.066666667
20150314,43.24324324,8.936651584,56.25,53.96039604,37.20930233,24.75247525,28.21670429,36.53846154,47.5,50.31446541,16.94756554,49.05660377,57.31707317,23.97737163,33.33333333,9.054593875
20150315,43.24324324,8.936651584,56.25,53.96039604,37.20930233,24.75247525,28.21670429,36.53846154,47.5,50.31446541,16.94756554,49.05660377,57.31707317,23.96694215,33.33333333,9.042553191
